Date,Close
2018-11-02,51.869998931884766
2018-11-09,51.11750030517578
2018-11-16,48.38249969482422
2018-11-23,43.0724983215332
2018-11-30,44.64500045776367
2018-12-07,42.122501373291016
2018-12-14,41.369998931884766
2018-12-21,37.682498931884766
2018-12-28,39.057498931884766
2019-01-04,37.064998626708984
2019-01-11,38.0724983215332
2019-01-18,39.20500183105469
2019-01-25,39.439998626708984
2019-02-01,41.630001068115234
2019-02-08,42.602500915527344
2019-02-15,42.60499954223633
2019-02-22,43.24250030517578
2019-03-01,43.74250030517578
2019-03-08,43.227500915527344
2019-03-15,46.529998779296875
2019-03-22,47.76250076293945
2019-03-29,47.48749923706055
2019-04-05,49.25
2019-04-12,49.717498779296875
2019-04-19,50.96500015258789
2019-04-26,51.07500076293945
2019-05-03,52.9375
2019-05-10,49.29499816894531
2019-05-17,47.25
2019-05-24,44.74250030517578
2019-05-31,43.76750183105469
2019-06-07,47.537498474121094
2019-06-14,48.185001373291016
2019-06-21,49.69499969482422
2019-06-28,49.47999954223633
2019-07-05,51.057498931884766
2019-07-12,50.82500076293945
2019-07-19,50.647499084472656
2019-07-26,51.935001373291016
2019-08-02,51.005001068115234
2019-08-09,50.247501373291016
2019-08-16,51.625
2019-08-23,50.65999984741211
2019-08-30,52.185001373291016
2019-09-06,53.314998626708984
2019-09-13,54.6875
2019-09-20,54.432498931884766
2019-09-27,54.70500183105469
2019-10-04,56.752498626708984
2019-10-11,59.0525016784668
2019-10-18,59.102500915527344
2019-10-25,61.64500045776367
2019-11-01,63.95500183105469
2019-11-08,65.03500366210938
2019-11-15,66.44000244140625
2019-11-22,65.44499969482422
2019-11-29,66.8125
2019-12-06,67.67749786376953
2019-12-13,68.7874984741211
2019-12-20,69.86000061035156
2019-12-27,72.44999694824219
2020-01-03,74.35749816894531
2020-01-10,77.5824966430664
2020-01-17,79.68250274658203
2020-01-24,79.57749938964844
2020-01-31,77.37750244140625
2020-02-07,80.00749969482422
2020-02-14,81.23750305175781
2020-02-21,78.26249694824219
2020-02-28,68.33999633789062
2020-03-06,72.25749969482422
2020-03-13,69.49250030517578
2020-03-20,57.310001373291016
2020-03-27,61.935001373291016
2020-04-03,60.352500915527344
2020-04-10,66.99749755859375
2020-04-17,70.69999694824219
2020-04-24,70.74250030517578
2020-05-01,72.26750183105469
2020-05-08,77.53250122070312
2020-05-15,76.92749786376953
2020-05-22,79.72250366210938
2020-05-29,79.48500061035156
2020-06-05,82.875
2020-06-12,84.69999694824219
2020-06-19,87.43000030517578
2020-06-26,88.40750122070312
2020-07-03,91.02749633789062
2020-07-10,95.91999816894533
2020-07-17,96.32749938964844
2020-07-24,92.61499786376952
2020-07-31,106.26000213623048
2020-08-07,111.1125030517578
2020-08-14,114.90750122070312
2020-08-21,124.37000274658205
2020-08-28,124.80750274658205
2020-09-04,120.95999908447266
2020-09-11,112.0
2020-09-18,106.83999633789062
2020-09-25,112.27999877929688
2020-10-02,113.0199966430664
2020-10-09,116.97000122070312
2020-10-16,119.0199966430664
2020-10-23,115.04000091552734
2020-10-30,108.86000061035156
2020-11-06,118.69000244140624
2020-11-13,119.26000213623048
2020-11-20,117.33999633789062
2020-11-27,116.58999633789062
2020-12-04,122.25
2020-12-11,122.41000366210938
2020-12-18,126.66000366210938
2020-12-25,131.97000122070312
2021-01-01,132.69000244140625
2021-01-08,132.0500030517578
2021-01-15,127.13999938964844
2021-01-22,139.07000732421875
2021-01-29,131.9600067138672
2021-02-05,136.75999450683594
2021-02-12,135.3699951171875
2021-02-19,129.8699951171875
2021-02-26,121.26000213623048
2021-03-05,121.41999816894533
2021-03-12,121.02999877929688
2021-03-19,119.98999786376952
2021-03-26,121.20999908447266
2021-04-02,123.0
2021-04-09,133.0
2021-04-16,134.16000366210938
2021-04-23,134.32000732421875
2021-04-30,131.4600067138672
2021-05-07,130.2100067138672
2021-05-14,127.4499969482422
2021-05-21,125.43000030517578
2021-05-28,124.61000061035156
2021-06-04,125.88999938964844
2021-06-11,127.3499984741211
2021-06-18,130.4600067138672
2021-06-25,133.11000061035156
2021-07-02,139.9600067138672
2021-07-09,145.11000061035156
2021-07-16,146.38999938964844
2021-07-23,148.55999755859375
2021-07-30,145.86000061035156
2021-08-06,146.13999938964844
2021-08-13,149.10000610351562
2021-08-20,148.19000244140625
2021-08-27,148.60000610351562
2021-09-03,154.3000030517578
2021-09-10,148.97000122070312
2021-09-17,146.05999755859375
2021-09-24,146.9199981689453
2021-10-01,142.64999389648438
2021-10-08,142.89999389648438
2021-10-15,144.83999633789062
2021-10-22,148.69000244140625
2021-10-29,149.8000030517578
2021-11-05,151.27999877929688
2021-11-12,149.99000549316406
2021-11-19,160.5500030517578
2021-11-26,156.80999755859375
2021-12-03,161.83999633789062
2021-12-10,179.4499969482422
2021-12-17,171.13999938964844
2021-12-24,176.27999877929688
2021-12-31,177.57000732421875
2022-01-07,172.1699981689453
2022-01-14,173.07000732421875
2022-01-21,162.41000366210938
2022-01-28,170.3300018310547
2022-02-04,172.38999938964844
2022-02-11,168.63999938964844
2022-02-18,167.3000030517578
2022-02-25,164.85000610351562
2022-03-04,163.1699981689453
2022-03-11,154.72999572753906
2022-03-18,163.97999572753906
2022-03-25,174.72000122070312
2022-04-01,174.30999755859375
2022-04-08,170.08999633789062
2022-04-15,165.2899932861328
2022-04-22,161.7899932861328
2022-04-29,157.64999389648438
2022-05-06,157.27999877929688
2022-05-13,147.11000061035156
2022-05-20,137.58999633789062
2022-05-27,149.63999938964844
2022-06-03,145.3800048828125
2022-06-10,137.1300048828125
2022-06-17,131.55999755859375
2022-06-24,141.66000366210938
2022-07-01,138.92999267578125
2022-07-08,147.0399932861328
2022-07-15,150.1699981689453
2022-07-22,154.08999633789062
2022-07-29,162.50999450683594
2022-08-05,165.35000610351562
2022-08-12,172.10000610351562
2022-08-19,171.52000427246094
2022-08-26,163.6199951171875
2022-09-02,155.80999755859375
2022-09-09,157.3699951171875
2022-09-16,150.6999969482422
2022-09-23,150.42999267578125
2022-09-30,138.1999969482422
2022-10-07,140.08999633789062
2022-10-14,138.3800048828125
2022-10-21,147.27000427246094
2022-10-28,155.74000549316406
2022-11-04,138.3800048828125
2022-11-11,149.6999969482422
2022-11-18,151.2899932861328
2022-11-25,148.11000061035156
2022-12-02,147.80999755859375
2022-12-09,142.16000366210938
2022-12-16,134.50999450683594
2022-12-23,131.86000061035156
2022-12-30,129.92999267578125
2023-01-06,129.6199951171875
2023-01-13,134.75999450683594
2023-01-20,137.8699951171875
2023-01-27,145.92999267578125
2023-02-03,154.5
2023-02-10,151.00999450683594
2023-02-17,152.5500030517578
2023-02-24,146.7100067138672
2023-03-03,151.02999877929688
2023-03-10,148.5
2023-03-17,155.0
2023-03-24,160.25
2023-03-31,164.89999389648438
2023-04-07,164.66000366210938
2023-04-14,165.2100067138672
2023-04-21,165.02000427246094
2023-04-28,169.67999267578125
2023-05-05,173.57000732421875
2023-05-12,172.57000732421875
2023-05-19,175.16000366210938
2023-05-26,175.42999267578125
2023-06-02,180.9499969482422
2023-06-09,180.9600067138672
2023-06-16,184.9199981689453
2023-06-23,186.67999267578125
2023-06-30,193.97000122070312
2023-07-07,190.67999267578125
2023-07-14,190.69000244140625
2023-07-21,191.94000244140625
2023-07-28,195.8300018310547
2023-08-04,181.9900054931641
2023-08-11,177.7899932861328
2023-08-18,174.49000549316406
2023-08-25,178.61000061035156
2023-09-01,189.4600067138672
2023-09-08,178.17999267578125
2023-09-15,175.00999450683594
2023-09-22,174.7899932861328
2023-09-29,171.2100067138672
2023-10-06,177.49000549316406
2023-10-13,178.85000610351562
2023-10-20,172.8800048828125
2023-10-27,168.22000122070312
2023-11-03,170.77000427246094
