Date,0
2014-01-03,0.2167485754236118
2014-01-10,-0.38225900272845337
2014-01-17,-0.07504506972322034
2014-01-24,0.012999974191963304
2014-01-31,-2.7321092578218433
2014-02-07,1.6789161032702857
2014-02-14,-0.4976372999456622
2014-02-21,-1.2850278453065087
2014-02-28,0.9872066089746667
2014-03-07,2.2462713882939873
2014-03-14,-0.5348240226599259
2014-03-21,0.1767826908172374
2014-03-28,2.205562992801152
2014-04-04,-1.1372394223898112
2014-04-11,-0.5029847089236448
2014-04-18,-1.8802437491880823
2014-04-25,1.1298512468451776
2014-05-02,1.3391444759789017
2014-05-09,-0.8082416219479747
2014-05-16,0.21531117462439298
2014-05-23,1.2927325394088172
2014-05-30,0.7958948149294116
2014-06-06,0.8252556795393886
2014-06-13,-0.9131454517374955
2014-06-20,0.05336467973860337
2014-06-27,-0.4116573578494247
2014-07-04,0.28374914555791264
2014-07-11,-0.8419235481244733
2014-07-18,-1.6234186534629487
2014-07-25,0.9507339983496301
2014-08-01,-0.07455402320351112
2014-08-08,-1.9514532012309402
2014-08-15,0.4182563642974024
2014-08-22,-0.03724726765248576
2014-08-29,-0.610206175959565
2014-09-05,-1.1997990493850637
2014-09-12,0.8034670882886559
2014-09-19,1.2684334855644082
2014-09-26,1.7733717993307998
2014-10-03,-0.9326921416909073
2014-10-10,0.7481416804403125
2014-10-17,-1.1544836481811238
2014-10-24,1.3577119324582512
2014-10-31,0.493600119995083
2014-11-07,0.7805749666579693
2014-11-14,-0.019649494725836547
2014-11-21,0.7158713278318452
2014-11-28,1.5424903302773387
2014-12-05,-1.0258911725616677
2014-12-12,-1.6189991542524993
2014-12-19,0.3347030269948874
2014-12-26,0.06165525184074383
2015-01-02,-2.031398072947688
2015-01-09,0.5728518253716679
2015-01-16,-1.8674000012215473
2015-01-23,1.5737186065926743
2015-01-30,-0.07221827503120792
2015-02-06,1.405188530896556
2015-02-13,0.6395024634143773
2015-02-20,-0.053902627677956616
2015-02-27,0.6367683236032917
2015-03-06,1.5795818474874963
2015-03-13,-1.1271994749969068
2015-03-20,0.42264808728512904
2015-03-27,1.358686754602033
2015-04-03,-0.473413825499847
2015-04-10,0.3379812497305146
2015-04-17,-2.7063458642421665
2015-04-24,0.7935301085984037
2015-05-01,0.23251315563781105
2015-05-08,-0.9155869253089364
2015-05-15,0.050077846999549536
2015-05-22,1.6180252809321622
2015-05-29,-0.4698169677854338
2015-06-05,-0.04569915344175257
2015-06-12,-1.0531659871666932
2015-06-19,-0.0013727561942857847
2015-06-26,-0.6458630863030379
2015-07-03,-0.3081872325842916
2015-07-10,-1.9256308113255614
2015-07-17,0.17336964557009082
2015-07-24,-1.1423755546396137
2015-07-31,-0.47239445092306553
2015-08-07,-3.02794360918055
2015-08-14,-0.2503082774759946
2015-08-21,-3.3843349701621435
2015-08-28,1.0476175735017534
2015-09-04,-1.2680307568514593
2015-09-11,1.4208974535186556
2015-09-18,1.3023852331255625
2015-09-25,2.189494440135082
2015-10-02,-1.688100673328936
2015-10-09,0.9575508881401831
2015-10-16,-0.6096026960046075
2015-10-23,1.5248147672019314
2015-10-30,-0.05341486150611985
2015-11-06,0.9663563165969826
2015-11-13,-3.4456659471442954
2015-11-20,1.9630340005659725
2015-11-27,0.6225728225438623
2015-12-04,0.33810144105115825
2015-12-11,-1.700716422967659
2015-12-18,-1.9012217211642728
2015-12-25,0.09488290102403951
2016-01-01,-1.4734925248599886
2016-01-08,-2.092146190199589
2016-01-15,-0.21408841977511983
2016-01-22,0.9885175679914475
2016-01-29,-2.0417515136981734
2016-02-05,0.2472298429837494
2016-02-12,-1.2797433774348654
2016-02-19,-0.0020610049150704413
2016-02-26,1.2581057032316778
2016-03-04,3.707404805527574
2016-03-11,-0.4449836473449622
2016-03-18,0.870754358283186
2016-03-25,2.0649561930169007
2016-04-01,0.1885156880927994
2016-04-08,-0.3464977164173959
2016-04-15,-1.7216996608356148
2016-04-22,-1.541356735045749
2016-04-29,-2.3072633033099166
2016-05-06,-0.7007683735597325
2016-05-13,-0.6521848321439023
2016-05-20,1.9925687819898208
2016-05-27,1.516093533115015
2016-06-03,-0.12651722753329864
2016-06-10,-0.3357027173667042
2016-06-17,-0.620857418249507
2016-06-24,-1.0468489701788144
2016-07-01,0.514709375350261
2016-07-08,-0.8232008852278838
2016-07-15,-0.7823771364757555
2016-07-22,0.2211327011048354
2016-07-29,1.8154075453246143
2016-08-05,-0.6872922900207143
2016-08-12,-0.12982819319250893
2016-08-19,-0.4850208876916646
2016-08-26,-1.4136442268593719
2016-09-02,-0.015456885650152685
2016-09-09,-0.9261621837536964
2016-09-16,4.500557655357515
2016-09-23,1.3516944233421704
2016-09-30,-0.4827855821477236
2016-10-07,0.8011893198085431
2016-10-14,0.5805531269470485
2016-10-21,-0.7265553435290073
2016-10-28,-0.840481395653498
2016-11-04,-0.5980899532122912
2016-11-11,-1.307459979173764
2016-11-18,0.670529606003857
2016-11-25,1.4800898019955113
2016-12-02,-0.3951882128293285
2016-12-09,0.8255938061125825
2016-12-16,0.4181264505277831
2016-12-23,-0.26323236864801913
2016-12-30,-0.9481386881648177
2017-01-06,0.5081218948968313
2017-01-13,0.003496405871196373
2017-01-20,0.13149502474429298
2017-01-27,-0.5504743618221433
2017-02-03,2.8290667165183585
2017-02-10,-0.5679123403075721
2017-02-17,0.3228792631177413
2017-02-24,1.2098983707169708
2017-03-03,2.8971635320109286
2017-03-10,-0.4748773819496961
2017-03-17,0.11115241452272073
2017-03-24,2.240206261868721
2017-03-31,-0.18792865406646087
