Date,0
2014-01-03,19.320714950561523
2014-01-10,19.033571243286133
2014-01-17,19.308529543469938
2014-01-24,19.499996254583106
2014-01-31,17.876039043600446
2014-02-07,18.557626313423533
2014-02-14,19.42581851961105
2014-02-21,18.75642618281494
2014-02-28,18.7918268669354
2014-03-07,18.941842432018618
2014-03-14,18.73646965833261
2014-03-21,19.028626975987212
2014-03-28,19.171103396449325
2014-04-04,18.991080189269503
2014-04-11,18.555024718617037
2014-04-18,18.745429287213582
2014-04-25,20.423996390823433
2014-05-02,21.160962049361736
2014-05-09,20.909412010268465
2014-05-16,21.336915683740802
2014-05-23,21.93045057362717
2014-05-30,22.60430740673399
2014-06-06,23.053149001218767
2014-06-13,22.817013409230448
2014-06-20,22.724525378229792
2014-06-27,22.99204152416669
2014-07-04,23.50451607211562
2014-07-11,23.801957149198895
2014-07-18,23.6044119505962
2014-07-25,24.41442268427108
2014-08-01,24.02934644866472
2014-08-08,23.681861852476644
2014-08-15,24.491909532126115
2014-08-22,25.326836978518468
2014-08-29,25.621729150490463
2014-09-05,24.739175340217507
2014-09-12,25.41175644149639
2014-09-19,25.236713138826744
2014-09-26,25.184211424529398
2014-10-03,24.9017225154392
2014-10-10,25.1792527151465
2014-10-17,24.414231640233254
2014-10-24,26.301801535934178
2014-10-31,26.996632996897038
2014-11-07,27.249008347198767
2014-11-14,28.541462151219253
2014-11-21,29.113824552581406
2014-11-28,29.728728856847667
2014-12-05,28.746150017809843
2014-12-12,27.428732113240645
2014-12-19,27.941392609796857
2014-12-26,28.493879047042633
2015-01-02,3.1753278171310484
2015-01-09,4.201428505375716
2015-01-16,2.3478709105705953
2015-01-23,3.8562456222502064
2015-01-30,6.929742390492496
2015-02-06,6.514362321177806
2015-02-13,7.465650421806391
2015-02-20,8.905920274470933
2015-02-27,8.598793993519404
2015-03-06,7.946087327918441
2015-03-13,7.451572676715546
2015-03-20,7.665017606055589
2015-03-27,6.824249286610076
2015-04-03,7.568116046307978
2015-04-10,8.557407185073288
2015-04-17,7.72983680284694
2015-04-24,7.014740737924718
2015-05-01,5.762279537790853
2015-05-08,5.746555689932112
2015-05-15,5.500235182504863
2015-05-22,5.701067404832656
2015-05-29,4.293292956722972
2015-06-05,3.326849193122097
2015-06-12,3.2543106484586843
2015-06-19,3.2280436577886924
2015-06-26,2.931193190162709
2015-07-03,2.213491109799058
2015-07-10,1.052921465955702
2015-07-17,2.887139245341949
2015-07-24,0.5919557888908251
2015-07-31,0.27627381457388367
2015-08-07,-0.7326427850761021
2015-08-14,-1.63341299081101
2015-08-21,-5.225284093894075
2015-08-28,-3.7050090083228184
2015-09-04,-3.6075885005543213
2015-09-11,-3.2142211126150286
2015-09-18,-3.186168119141861
2015-09-25,-2.8057715973612645
2015-10-02,-3.5357627025452842
2015-10-09,-3.4466107906431276
2015-10-16,-2.7600785412916196
2015-10-23,-3.110996022533662
2015-10-30,-3.874661809589554
2015-11-06,-3.7989203859587484
2015-11-13,-7.594548154152292
2015-11-20,-6.563860965355765
2015-11-27,-7.705093130762631
2015-12-04,-6.170348587483083
2015-12-11,-5.987805964833576
2015-12-18,-8.417221769622756
2015-12-25,-8.604557156398869
2016-01-01,-5.007781133638883
2016-01-08,-4.792119690008736
2016-01-15,0.22432258853075027
2016-01-22,-5.7295996539616105
2016-01-29,-2.9180951496759633
2016-02-05,-4.126318474602918
2016-02-12,-6.650211115486478
2016-02-19,-2.951326975796867
2016-02-26,-5.778418783190574
2016-03-04,-1.9105370292079762
2016-03-11,-4.58525637411784
2016-03-18,-3.2081117336963985
2016-03-25,-2.268047179239865
2016-04-01,-4.403965656756213
2016-04-08,-3.195481817980479
2016-04-15,-2.125780381274623
2016-04-22,-6.821435698662334
2016-04-29,-2.875041547500171
2016-05-06,-5.093793303117067
2016-05-13,-5.493584596429621
2016-05-20,-3.2428960887985916
2016-05-27,-3.759785814076988
2016-06-03,-4.4100940181624715
2016-06-10,-2.42270359748057
2016-06-17,-5.551697667814327
2016-06-24,-2.843163836969552
2016-07-01,-3.520158451854808
2016-07-08,-2.9689489852570965
2016-07-15,-5.231634208084333
2016-07-22,-0.041173128005461024
2016-07-29,-3.561694070764311
2016-08-05,0.6077536739689222
2016-08-12,-2.4925353492833686
2016-08-19,3.533208025492538
2016-08-26,-6.272384134353874
2016-09-02,4.895539731170075
2016-09-09,-6.914233957917716
2016-09-16,5.319616876605526
2016-09-23,-4.972089309337264
2016-09-30,2.69974937004838
2016-10-07,-1.2606714136486268
2016-10-14,-0.14915333850632706
2016-10-21,-1.2207964863173721
2016-10-28,-0.9971435154748782
2016-11-04,-2.2234682994544244
2016-11-11,3.214681293479881
2016-11-18,-5.73086469309364
2016-11-25,4.646505423341679
2016-12-02,-5.391716176534054
2016-12-09,4.238847732821931
2016-12-16,0.9463324379166096
2016-12-23,-1.5882244656588327
2016-12-30,4.774750073336893
2017-01-06,1.3196637858573155
2017-01-13,1.1966562239062917
2017-01-20,3.3898483620626934
2017-01-27,2.825821937903495
2017-02-03,5.303727992874524
2017-02-10,3.895312952132315
2017-02-17,4.580825752281747
2017-02-24,4.383857276932638
2017-03-03,2.4323850576194133
2017-03-10,5.162148966758714
2017-03-17,1.732556437595349
2017-03-24,4.669646633142563
2017-03-31,2.27638927579968
2017-04-07,4.27035456938815
2017-04-14,1.7916918835442388
2017-04-21,6.5140672817456995
2017-04-28,6.093785592588862
2017-05-05,4.820457252486825
2017-05-12,9.73393859892024
2017-05-19,1.4518351013018602
2017-05-26,7.875771058662782
2017-06-02,5.702248560234217
